State/Crop/District,Season,2000 - 2001,,,2001 - 2002,,,2002 - 2003,,,2003 - 2004,,,2004 - 2005,,,2005 - 2006,,,2006 - 2007,,,2007 - 2008,,,2008 - 2009,,,2009 - 2010,,,2010 - 2011,,,2011 - 2012,,,2012 - 2013,,,2013 - 2014,,,2014 - 2015,,,2015 - 2016,,,2016 - 2017,,,2017 - 2018,,,2018 - 2019,,,2019 - 2020,,,2020 - 2021,,,2021 - 2022,,,2022 - 2023,,
,,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield,Area,Production,Yield
,,(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.),(Hectare),(Tonnes),(Ton./Ha.)
Telangana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1. Arhar/Tur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,225,3.75
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,30041,91007,3.03,35408,79980,2.26,32838,73789,2.25,30888,82161,2.66,33567,50256,1.5,31957,81958,2.56,37326,139863,3.75
32. Yadadri,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47207,77753,1.65,67848,166826,2.46,67266,108021,1.61,69609,215515,3.1,73877,187918,2.54,50714,119029,2.35,47575,151121,3.18
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,41,3.15
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,47207,77753,1.65,67848,166826,2.46,67266,108021,1.61,69609,215515,3.1,73877,187918,2.54,50714,119029,2.35,47588,151162,3.18
Total (Cotton(lint)),,630355,1014786,1.61,761310,1148826,1.51,548430,696484,1.27,522184,1075882,2.06,739121,1171636,1.59,718831,1413604,1.97,730011,1492901,2.05,857000,2480000,2.89,1092035,2540867,2.33,1160173,2337191,2.01,1395249,3034872,2.18,1580822,2293591,1.45,1812000,4057000,2.24,1712830,4265305,2.49,1662925,3583327,2.15,1773256,3733072,2.11,1408760,3444408,2.44,1896993,5195470,2.74,1839735,3847336,2.09,2126621,6833175,3.21,2358432,5799052,2.46,1889105,4807728,2.54,2024711,5894192,2.91
8. Cowpea(Lobia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1. Adilabad,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143,34,0.24,,,,56,27,0.48,114,105,0.92,131,69,0.53,54,33,0.61,61,62,1.02,97,77,0.79,17,21,1.24,12,8,0.67,14,12,0.86,8,6,0.75
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,18,0.82,,,,124,102,0.82,79,78,0.99,52,139,2.67,7,8,1.14,12,16,1.33,35,39,1.11,21,20,0.95,13,14,1.08,18,12,0.67,3,3,1
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,165,52,0.32,,,0,180,129,0.72,193,183,0.95,183,208,1.14,61,41,0.67,73,78,1.07,132,116,0.88,38,41,1.08,25,22,0.88,32,24,0.75,11,9,0.82
2. Bhadradri,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,25,0.61,28,28,1,11,9,0.82,6,4,0.67,29,20,0.69,191,162,0.85,26,31,1.19
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579,907,1.57,468,721,1.54,293,366,1.25,136,132,0.97,174,190,1.09,1048,689,0.66,667,665,1
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,620,932,1.5,496,749,1.51,304,375,1.23,142,136,0.96,203,210,1.03,1239,851,0.69,693,696,1
3. Jagitial,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,6,0.16,16,16,1,4,3,0.75,4,3,0.75,10,7,0.7,9,8,0.89,1,1,1
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,724,1566,2.16,567,769,1.36,486,968,1.99,78,96,1.23,140,153,1.09,422,277,0.66,83,75,0.9
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,761,1572,2.07,583,785,1.35,490,971,1.98,82,99,1.21,150,160,1.07,431,285,0.66,84,76,0.9
4. Jangoan,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,49,0.66,53,54,1.02,8,6,0.75,19,13,0.68,44,30,0.68,11,9,0.82,4,3,0.75
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422,211,0.5,228,297,1.3,161,181,1.12,15,15,1,128,140,1.09,280,184,0.66,27,24,0.89
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,496,260,0.52,281,351,1.25,169,187,1.11,34,28,0.82,172,170,0.99,291,193,0.66,31,27,0.87
5. Jayashankar,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,0.67,,,,,,,,,,83,57,0.69,120,72,0.6,81,60,0.74
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446,223,0.5,307,400,1.3,144,162,1.13,51,50,0.98,146,159,1.09,35,23,0.66,36,32,0.89
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,449,225,0.5,307,400,1.3,144,162,1.13,51,50,0.98,229,216,0.94,155,95,0.61,117,92,0.79
6. Jogulamba,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,23,0.7,12,10,0.83,1,1,1
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,114,1.13,172,224,1.3,436,490,1.12,273,271,0.99,631,1187,1.88,1305,1677,1.29,402,502,1.25
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,101,114,1.13,172,224,1.3,436,490,1.12,273,271,0.99,664,1210,1.82,1317,1687,1.28,403,503,1.25
7. Kamareddy,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,0.67,13,13,1,,,,38,27,0.71,168,61,0.36,43,13,0.3,8,6,0.75
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,11,12,1.09,16,11,0.69,,,
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,6,4,0.67,13,13,1,,,0,40,29,0.73,179,73,0.41,59,24,0.41,8,6,0.75
8. Karimnagar,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532,126,0.24,1000,,0,703,286,0.41,251,365,1.45,306,160,0.52,25,4,0.16,4,4,1,,,,3,2,0.67,57,39,0.68,21,18,0.86,13,9,0.69
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4459,3558,0.8,1000,3000,3,2566,2633,1.03,2650,4545,1.72,1705,2228,1.31,41,89,2.17,7,9,1.29,28,31,1.11,32,31,0.97,52,57,1.1,158,104,0.66,30,27,0.9
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,4991,3684,0.74,2000,3000,1.5,3269,2919,0.89,2901,4910,1.69,2011,2388,1.19,66,93,1.41,11,13,1.18,28,31,1.11,35,33,0.94,109,96,0.88,179,122,0.68,43,36,0.84
9. Khammam,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,7,0.47,,,,,,,,,,,,,,,,6,4,0.67,7,5,0.71,7,6,0.86,8,6,0.75
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2403,1915,0.8,2000,2000,1,2040,1306,0.64,1374,1944,1.41,959,1175,1.23,296,464,1.57,262,341,1.3,222,250,1.13,59,57,0.97,409,446,1.09,377,304,0.81,87,78,0.9
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,2403,1915,0.8,2000,2000,1,2055,1313,0.64,1374,1944,1.41,959,1175,1.23,296,464,1.57,262,341,1.3,222,250,1.13,65,61,0.94,416,451,1.08,384,310,0.81,95,84,0.88
10. Komaram bheem asifabad,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,49,0.6,33,26,0.79,78,62,0.79,18,13,0.72,34,23,0.68,23,19,0.83,26,19,0.73
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,9,1.29,10,11,1.1,23,22,0.96,22,24,1.09,50,33,0.66,32,29,0.91
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,81,49,0.6,40,35,0.88,88,73,0.83,41,35,0.85,56,47,0.84,73,52,0.71,58,48,0.83
11. Mahabubabad,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,0.67,12,10,0.83,22,16,0.73
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488,244,0.5,532,693,1.3,776,669,0.86,733,768,1.05,1596,1314,0.82,2474,814,0.33,838,503,0.6
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,488,244,0.5,532,693,1.3,776,669,0.86,733,768,1.05,1599,1316,0.82,2486,824,0.33,860,519,0.6
12. Mahbubnagar,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,18,0.09,,,,474,228,0.48,480,253,0.53,625,147,0.24,,,,78,79,1.01,,,,24,17,0.71,26,18,0.69,14,12,0.86,20,15,0.75
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,33,0.8,,,,81,66,0.81,51,50,0.98,311,833,2.68,21,24,1.14,17,22,1.29,14,16,1.14,16,16,1,45,49,1.09,77,51,0.66,26,23,0.88
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,241,51,0.21,,,0,555,294,0.53,531,303,0.57,936,980,1.05,21,24,1.14,95,101,1.06,14,16,1.14,40,33,0.83,71,67,0.94,91,63,0.69,46,38,0.83
13. Mancherial,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,5,0.63,,,,5,4,0.8,2,1,0.5,2,1,0.5,13,11,0.85,4,3,0.75
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,14,1.17,,,,,,,5,5,1,19,21,1.11,61,40,0.66,4,4,1
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,20,19,0.95,,,0,5,4,0.8,7,6,0.86,21,22,1.05,74,51,0.69,8,7,0.88
14. Medak,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704,167,0.24,1000,,0,581,501,0.86,473,505,1.07,804,602,0.75,38,28,0.74,,,,14,11,0.79,5,4,0.8,40,28,0.7,7,6,0.86,2,1,0.5
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664,529,0.8,1000,1000,1,623,510,0.82,491,556,1.13,451,405,0.9,35,39,1.11,2,3,1.5,,,,2,2,1,1,1,1,71,47,0.66,3,3,1
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,1368,696,0.51,2000,1000,0.5,1204,1011,0.84,964,1061,1.1,1255,1007,0.8,73,67,0.92,2,3,1.5,14,11,0.79,7,6,0.86,41,29,0.71,78,53,0.68,5,4,0.8
15. Medchal,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,0.75,1,1,1
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,7,0.7,2,2,1
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,14,10,0.71,3,3,1
16. Mulugu,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,51,0.85,,,
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,158,1.12,351,341,0.97,89,122,1.37,131,86,0.66,206,186,0.9
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,141,158,1.12,351,341,0.97,89,122,1.37,191,137,0.72,206,186,0.9
17. Nagarkurnool,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,11,0.52,,,,,,,1,1,1,3,2,0.67,,,,1,1,1
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,1.25,,,,36,35,0.97,32,35,1.09,16,11,0.69,38,34,0.89
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,21,11,0.52,4,5,1.25,,,0,37,36,0.97,35,37,1.06,16,11,0.69,39,35,0.9
18. Nalgonda,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,0.75,,,
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1246,993,0.8,3000,2000,0.67,894,215,0.24,1385,302,0.22,1176,314,0.27,128,33,0.26,133,173,1.3,81,91,1.12,84,82,0.98,150,164,1.09,197,129,0.65,204,184,0.9
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,1246,993,0.8,3000,2000,0.67,894,215,0.24,1385,302,0.22,1176,314,0.27,128,33,0.26,133,173,1.3,81,91,1.12,84,82,0.98,150,164,1.09,201,132,0.66,204,184,0.9
19. Narayanapet,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,24,0.44,16,11,0.69,47,32,0.68,100,85,0.85,59,54,0.92
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,24,0.96,144,157,1.09,331,217,0.66,153,138,0.9
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,55,24,0.44,41,35,0.85,191,189,0.99,431,302,0.7,212,192,0.91
20. Nirmal,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,63,1.02,43,34,0.79,,,,,,,1,1,1,2,1,0.5
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,10,1.11,,,,,,,,,,3,3,1,36,24,0.67,10,9,0.9
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,9,10,1.11,62,63,1.02,43,34,0.79,,,0,3,3,1,37,25,0.68,12,10,0.83
21. Nizamabad,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,0,,,,13,6,0.46,,,,,,,,,,,,,,,,6,4,0.67,11,8,0.73,9,8,0.89,10,7,0.7
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,21,2.63,,,,,,,,,,,,,3,3,1,14,9,0.64,2,2,1
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,2,,0,,,0,13,6,0.46,,,0,8,21,2.63,,,0,,,0,,,0,6,4,0.67,14,11,0.79,23,17,0.74,12,9,0.75
22. Peddapalli,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,4,0.16,7,7,1,25,20,0.8,14,10,0.71,14,10,0.71,11,9,0.82,1,1,1
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,227,2.16,10,13,1.3,24,27,1.13,11,11,1,9,10,1.11,45,30,0.67,7,6,0.86
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,130,231,1.78,17,20,1.18,49,47,0.96,25,21,0.84,23,20,0.87,56,39,0.7,8,7,0.88
23. Rajanna,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,5,0.18,30,30,1,1,1,1,10,7,0.7,64,44,0.69,14,12,0.86,10,7,0.7
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,32,2.13,5,7,1.4,6,7,1.17,3,3,1,15,16,1.07,103,68,0.66,5,5,1
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,43,37,0.86,35,37,1.06,7,8,1.14,13,10,0.77,79,60,0.76,117,80,0.68,15,12,0.8
24. Rangareddi,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,28,0.24,,,,120,58,0.48,89,67,0.75,35,18,0.51,1,1,1,,,,,,,4,3,0.75,24,17,0.71,12,10,0.83,6,4,0.67
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,167,0.8,,,,324,265,0.82,142,139,0.98,56,150,2.68,,,,,,,,,,3,3,1,8,9,1.13,32,21,0.66,1,1,1
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,327,195,0.6,,,0,444,323,0.73,231,206,0.89,91,168,1.85,1,1,1,,,0,,,0,7,6,0.86,32,26,0.81,44,31,0.7,7,5,0.71
25. Sangareddy,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,8,0.67,1,1,1,,,,,,
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,3,3,1,34,22,0.65,7,6,0.86
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,14,10,0.71,4,4,1,34,22,0.65,7,6,0.86
26. Siddipet,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397,296,0.75,373,576,1.54,290,356,1.23,66,81,1.23,221,296,1.34,79,31,0.39,62,45,0.73
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642,724,1.13,307,434,1.41,309,347,1.12,230,223,0.97,176,97,0.55,536,352,0.66,142,178,1.25
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,1039,1020,0.98,680,1010,1.49,599,703,1.17,296,304,1.03,397,393,0.99,615,383,0.62,204,223,1.09
27. Suryapet,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,11,8,0.73,5,4,0.8,1,1,1
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623,161,0.26,409,358,0.88,502,309,0.62,97,12,0.12,93,101,1.09,139,91,0.65,25,23,0.92
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,623,161,0.26,409,358,0.88,502,309,0.62,98,13,0.13,104,109,1.05,144,95,0.66,26,24,0.92
28. Vikarabad,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,79,0.61,585,439,0.75,593,360,0.61,480,295,0.61,525,274,0.52,396,424,1.07,614,424,0.69
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,35,1.13,61,79,1.3,65,73,1.12,9,9,1,17,19,1.12,218,143,0.66,70,63,0.9
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,160,114,0.71,646,518,0.8,658,433,0.66,489,304,0.62,542,293,0.54,614,567,0.92,684,487,0.71
29. Wanaparthy,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,42,0.5,87,53,0.61,47,47,1,4,3,0.75,12,8,0.67,2,2,1,1,1,1
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,33,1.14,19,25,1.32,62,70,1.13,1,1,1,19,21,1.11,29,19,0.66,7,6,0.86
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,113,75,0.66,106,78,0.74,109,117,1.07,5,4,0.8,31,29,0.94,31,21,0.68,8,7,0.88
30. Warangal,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,32,0.24,,,,200,96,0.48,235,216,0.92,266,139,0.52,,,,72,73,1.01,39,31,0.79,5,4,0.8,7,5,0.71,5,4,0.8,4,3,0.75
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1453,1158,0.8,2000,1000,0.5,1920,1572,0.82,2366,771,0.33,1303,10867,8.34,44,22,0.5,78,102,1.31,74,83,1.12,47,46,0.98,232,253,1.09,253,104,0.41,17,15,0.88
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,1587,1190,0.75,2000,1000,0.5,2120,1668,0.79,2601,987,0.38,1569,11006,7.01,44,22,0.5,150,175,1.17,113,114,1.01,52,50,0.96,239,258,1.08,258,108,0.42,21,18,0.86
31. Warangal urban,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,0.67,,,,,,,15,11,0.73,15,10,0.67,4,3,0.75,,,
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,49,0.49,54,70,1.3,47,53,1.13,30,29,0.97,53,58,1.09,76,50,0.66,11,10,0.91
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,105,53,0.5,54,70,1.3,47,53,1.13,45,40,0.89,68,68,1,80,53,0.66,11,10,0.91
32. Yadadri,Kharif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,22,1,,,,5,4,0.8,10,7,0.7,4,3,0.75,1,1,1
,Rabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0.33,324,422,1.3,9,10,1.11,3,3,1,4,4,1,27,18,0.67,2,2,1
,Total,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,3,1,0.33,346,444,1.28,9,10,1.11,8,7,0.88,14,11,0.79,31,21,0.68,3,3,1
Total (Cowpea(Lobia)),,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,12330,8776,0.71,11000,9000,0.82,10734,7878,0.73,10180,9896,0.97,8188,17267,2.11,5958,5877,0.99,5509,6737,1.22,5235,5456,1.04,3159,2863,0.91,5950,5886,0.99,9826,6688,0.68,4144,3566,0.86
9. Dry chillies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1. Adilabad,Kharif,9622,7890,0.82,5927,3497,0.59,9062,5836,0.64,10103,12760,1.26,6622,5377,0.81,6250,6919,1.11,5724,4791,0.84,5000,12000,2.4,1830,3687,2.01,4500,3650,0.81,3345,3920,1.17,3533,3498,0.99,3000,3000,1,1825,3533,1.94,1784,1839,1.03,1103,1328,1.2,84,292,3.48,62,274,4.42,28,120,4.29,39,209,5.36,12,78,6.5,70,196,2.8,72,269,3.74
,Rabi,484,1119,2.31,601,1656,2.76,289,718,2.48,310,1012,3.26,561,1679,2.99,575,1728,3.01,1183,3862,3.26,,,,350,1377,3.93,162,613,3.78,480,1435,2.99,265,863,3.26,,,,410,1800,4.39,98,402,4.1,148,405,2.74,22,122,5.55,22,128,5.82,17,104,6.12,15,88,5.87,5,29,5.8,13,66,5.08,14,71,5.07
